Calling carbon a poison and CO2 a pollutant is so crazy.	탄소를 독이라 부르는 것과 이산화탄소를 오염 물질 이라 하는것은 말도 안된다.
It is a secondary pollutant formed from precursor gases.	그것은 전구 가스에서 형성된 2차 오염물질이다.
Today's precipitation is a historic record high.	오늘의 강수량은 역사상 가장 높은 수치를 기록했다.
Precipitation is commonly known as rainfall.	강수는 보통 강우로 알려져 있다.
Is it too much to ask for a little precipitation?	좀만 더 빨리해줄 수 있냐고 부탁하면 과한 부탁일까?
He was quite busy with prominent supporting roles.	빛나는 조연으로 종횡무진 활약하였다.
It was a very prominent question in my mind.	그 문제는 최대 고민거리였습니다.
He is not so prominent that we have ever heard of him.	우리가 그에 대해 들었던 것 만큼 그는 유명하지 않다.
purify a state of the traitors	나라에서 매국노를 추방하다.
The sublime scene seemed to purify my spirit.	장엄한 광경에 마음이 정화되는 것 같았다
The chance to purify the world.	세계를 정화할 가능성.
We can collect used cans and papers for recycling.	우리는 사용한 캔과 종이를 재활용하기 위해 수집할 수 있다.
Did Elizabeth like your proposal for recycling paper?	엘리자베스가 종이 재활용에 관한 당신의 제안을 마음에 들어 하던가요?
Do you think recycling cause pollution?	재활용이 공해를 유발한다고 생각하세요?
Land is also a natural resource.	땅도 천연자원이다.
Water is mans most important natural resource.	물은 인간에게 가장 소중한 천연자원이다.
New Alias (CNAME)â¦Create a new alias resource record.	새 별칭(CNAME)…새 별칭 리소스 레코드를 만듭니다.
a ban on the dumping of raw sewage at sea	미처리 하수 해양 투기 금지법
I put the sewage in the garbage compactor and ground it up.	내가 그 오물을 쓰레기 분쇄기에 넣고 갈아버렸어.
Wow, that's a lot of sewage.	우와 진짜 많은량의 하수다.
The man is taking a shower.	남자가 샤워를 하고 있다.
I sheltered for some time from the shower under a tree.	나는 나무 밑에서 잠시 동안 소나기를 피했다.
I really don't want a shower.	난샤워하기싫어
Parliament was part of the solution.	의회는 그 해결책의 일부였다.
I think every problem needs a solution.	모든 문제는 해결책이 필요하다고 생각해
There's still not a long-term solution.	여전히 장기적 해결책은 없어요.
These form the Southern England Chalk Formation.	이들은 남부 잉글랜드의 백악층을 구성한다.
The river falls into the southern sea.	그 강은 남쪽 바다로 흘러든다
He drags out his words in a southern tone when he speaks.	그가 말할 때 남부 사람들의 느린 말투를 쓰던군요.
Her vague fear crystallized into a reality.	그녀의 막연한 두려움이 현실이 되었다.
Do you people practise being vague?	사람들이 모호하게 행동하지?
I don't like things fuzzy and vague and ambiguous.	나는 불분명하고, 모호하고, 애매한 것들을 싫어한다.
I think I must not waste my last year in middle school.	나는 나의 중학교에서의 마지막 해를 낭비해서는 안 된다고 생각한다.
The greater part of the land still lies waste.	그 토지의 대부분은 아직도 황무지이다
It will only be a waste of time.	시간만 잡아먹을 것이다
I need a joint checking account for my husband and me.	남편과 제 이름으로 된 공동 명의 통장이 필요합니다.
I need to put some money into my account.	제 구좌에 돈을 좀 입금하고 싶습니다.
I need $900,000 transferred to my current account by 10:00.	10시까지 내 구좌로 90만 달러를 보내줘.
Interest will accrue from the beginning of the month.	이자는 그 달 초부터 붙을 것이다.
We have an expectation that profits will accrue.	우리는 이익이 생길 것이라는 기대를 가지고 있다.
Interest will accrue on the account at a rate of 7%.	그 계좌는 7% 비율로 이자가 붙을 것이다.
There was a large amount of information.	많은 양의 정보가 있었다.
She bought the house for a nominal amount of money.	그녀는 아주 적은 돈으로 그 집을 샀다.
This was a vast deal amount of money they offered me.	그들이 나에게 제안한 돈은 상당히 큰 액수였다.
The judge hold her crime in the balance.	그 판사는 그녀의 범죄를 미결[미정] 상태로 둔다.
I need to balance things out.	나는 일의 균형을 맞출 필요가 있다.
What we need is a balance.	우리가 필요한 건 균형이다.
I belatedly found out that she was not my kind of girl.	뒤늦게 그 여자는 내가 좋아하는 그런 여자가 아니란 걸 깨달았다
Belatedly, but wisely, the Federal Reserve cut its short-term interest rate 13 times.	연방준비제도이사회가 13차례나 단기금리를 인하한 것은 늦은 감이 있었지만 현명한 조치였다.
It appears that this is something the government seems to belatedly recognize only now.	이 사태는 정부가 지금에 와서야 뒤늦게 알아차린 것이란게 명백해졌다.
The bill will be too high.	계산서가 너무 많이 나오겠어요.
Put a bill on the shelf.	법안을 보류하다.
That bill will never become law.	그 법안은 절대 법이 되지 못해.
bounce a person out of something	협박하여 남의 물건을 빼앗다.
Bounce around how we can win the game.	우리가 경기에서 어떻게 이길 수 있는지 궁리했다.
The small craft landed with a bounce.	작은 비행기는 땅에 한번 튀어 오르며 착륙했다.
I need to cash a check, please.	수표를 현금으로 바꾸려고요.
I'm a little short of cash these days.	난 요즘 좀 쪼들려.
CEO cash compensation increased 14.5% last year.	지난해 CEO의 현금 보상액도 14.5% 상승했습니다.
I just want you to put up collateral for the loan.	나한테 돈을 빌리려면 담보만 하나 설정해 주면 되네
I just want you to put up collateral for a loan.	나한테 돈을 빌리려면 담보만 하나 설정해 주면 된다구
You can't usually get a bank loan without collateral.	보통 담보 없이는 은행 대출을 받을 수가 없습니다.
It says I'm supposed to confiscate this one.	그건 내가 이것을 몰수해 갈 것이라고 말하고 있다.
We cannot confiscate for misuse the first time.	처음 잘못사용했다고 압수할 순 없다
To confiscate a passport is a great step.	여권을 압수하는 것은 대단한 진전이다.
He wants to convert to Catholicism.	그는 카톨릭으로 개종하기를 원한다.
make a convert of a person	아무를 개종[전향]시키다.
convert a person to a religious faith	아무로 하여금 종교적 신앙을 갖게 하다.
Are you aware these notes are counterfeit?	이 지폐들이 위조지폐란 걸 알고 있어요?
Counterfeit ten-thousand-won bills are circulating in Busan.	만 원권 위조지폐가 부산에 나돌고 있다
Counterfeit alcohol has serious health implications as well.	위조 알콜은 심각한 건강문제를 야기한다.
Some people are sitting on the curb.	몇 명의 사람들이 연석에 앉아 있다.
The man is sweeping the curb.	남자가 연석을 쓸고 있다.
The car is parked by the curb.	차가 도로변에 주차되어 있다.
The government turned the heat up a tax delinquent.	정부는 세금 체납자에 대한 압력을 강화했다.
The credit delinquent raised money on his house.	신용불량자가 집을 저당하여 돈을 마련했다.
The juvenile delinquent was sent to a reformatory.	불량 소년이 소년원에 송치되었다
Deposit a dime and dial your number.	10 센트를 넣고 번호를 돌리시오.
deposit a book on the desk	책상 위에 책을 놓다.
He paid the agent a deposit, and was very happy.	그는 중개업자에게 계약금을 지불했고 아주 행복해 했다.
Police serve as a deterrent to crime.	경찰은 범죄 억제 기능을 한다.
This shows the deterrent effect of the rule.	이것은 규율에 의한 억제 효과를 보여준다.
It was a deterrent sort of thing.	그건  억제하는 종류의 것이다.
I can't start my work without the document.	그 서류없이는 일을 시작할 수가 없어요.
The woman is signing a document.	여자가 서류에 서명을 하고 있다.
This document is comprehensive of 10 sheets of papers.	이 서류는 10장의 종이를 포함한다.
Rent is due by the end of the month.	집세는 매달 말일까지 내야 합니다.
Request the information letter in due form.	정식으로 정보를 요청하세요.
Time zones can also change due to Daylight Savings Time.	또한 시간대는 일광 절약 시간제에 따라 바뀔 수도 있다.
Parents always expect better of their children.	부모는 항상 아이들이 뛰어나길 바란다.
Don't expect perfection in a servant.	하인에게 완벽을 기대하지 말라.
I didn't expect for it to happen like this.	이렇게 되기를 바란게 아닌데.
Taxes fall heavily on the people.	세금은 국민의 무거운 부담이다.
Grief sits heavily at her heart.	슬픔이 그녀의 마음을 무겁게 짓누른다.
His words and behavior weigh heavily with me.	그의 말과 행동은 나에게 매우 중요하다.
She showed the guard her identification.	그녀는 경비원에게 신분증을 제시했다.
The police established identification of the body.	경찰은 그 사체의 신원을 확인했다.
The bag contained an identification card and a photo.	그 가방엔 신분증과 사진 한 장이 들어있었다.
What does a blonde and a beer bottle have in common?	금발의 여자와 맥주병의 공통점은?
Jazz and classical music have a number of things in common.	재즈와 고전 음악은 많은 것들을 공통점으로 가지고 있다.
They cater to clients with one thing in common.	이들이 서비스하는 고객들에겐 한 가지 공통점이 있습니다.
She used her interest with work.	그녀는 일에 진력하였다.
historic scenes=places of historic interest	사적, 고적.
That kind of thing doesn't interest me.	난 그런것들에는 관심이 없어
Other companies are still under investigation.	다른 회사들은 아직 조사 중입니다.
That does not help the investigation.	그건 수사에 도움이 되지 않아.
I don't want to begin an investigation.	조사하기 싫어.
The standard loan period is 21 days.	보통 빌려주는 기간은 21일이다.
Iâll loan you any books you need.	네가 필요한 책이면 얼마든지 빌려 주겠다.
At my age,it's just a short-term loan.	내 나이에는, 그건 그냥 단기 대출이지.
Prices are lower this year than last year.	올해는 물가가 작년보다 낮아졌다
The government is pushing to lower mobile phone charges.	정부는 이동 전화 요금의 引下를 추진하고 있다.
You need to lower your voice.	너는 목소리를 낮춰야 한다.
There is a mortgage of thirty million won on the house.	이 집은 3,000만원에 저당잡혀 있다
mortgage one's house to a personfor 30 million won	아무에게 집을 저당잡히고 3,000만 원을 빌리다.
He offered a mortgage on house property as security.	그는 집을 담보로 잡고 돈을 빌려 주겠다고 제의했다
The book is two months overdue.	이 책은 대출기한이 2달이나 지났어요.
There is a fee for overdue books.	연체도서에는 연체료가 부과됩니다.
My period is several days overdue.	생리가 며칠 늦어지네.
We owe you a day in the harvest.	우리는 네게 은혜 입고 있다.
How much do I owe on it?	얼마를 내야 하지요?
How much do I owe you then?	얼마를 내야 하나요?
The cost of living has soared owing to the inflation.	인플레로 생활비가 폭등했다
The match was called off[halted] owing to rain.	경기는 우천으로 중지되었다
Owing to the snow, wires were down in several places.	눈 때문에 각처에서 단선되었다
I'd like to buy a bank draft payable in won.	원화 지불 은행 환어음을 구입하고 싶습니다.
The money is not payable until January 31.	1월 31일까지는 돈을 낼 수 없다.
A 10% deposit is payable in advance.	10%의 계약금을 선불로 지불해야 한다.
Please reenter your personal code number.	비밀번호를 다시 입력해 주세요.
Nowadays many people have personal computers.	오늘날에는 많은 사람들이 개인용 컴퓨터를 갖고 있다.
I need some personal time, No more than a day.	나는 개인적인 시간이 필요해, 하루 이상은 아니고.
Hamas has previously rejected to recognize Israel.	하마스는 지금까지 이스라엘을 인정하기를 계속 거부해 왔습니다.
He bought a small bag as previously arranged.	그는 미리 계획한 대로 작은 가방을 하나 샀다.
He had previously pleaded not guilty.	그는 이전에도 범행을 부인한 바 있다.
Regrettably, crime has been increasing in this area.	유감스럽게도, 이 지역에서 범죄가 계속 증가하고 있다.
Regrettably these rules are far too often ignored.	애석하게도 이러한 규칙은 매우 흔하게 무시되고 있다.
I think Mr. Randall's article is regrettably abysmal.	내가 생각하기에 Randall씨의 기사는 유감스럽게도 최악이야.
A Study on Urban Crime in Relation to Land Use Patterns	토지이용에 따른 도시범죄에 대한 연구
She has relation to that issue.	그녀는 그 문제와 관계가 있다.
An arrest warrant was issued against her in this relation.	이 관계에 있어서 그녀의 반대에도 불구하고 체포영장이 발부되었다.
Thereâll be plenty of time to scrutinize and attack.	정확히 알고 공격할 충분한 시간이 있을 것이다.
Always ready to observe, scrutinize and judge, right?	언제나 관찰하고 면밀히 조사하고 판단하기위해 준비해라 !  알겠니?
Which I never had the chance to scrutinize.	내가 세심히 살필 기회를 한번도 가져보지 못한 것.
attest the truth of a statement	진술이 진실하다고 증언하다.
His statement was plain as day.	그의 말은 분명했다.
And an answer without a question is a statement.	그리고 질문 없는 대답이 진술이다.
I don't like to study English.	난 영어 공부를 싫어해.
Stop bothering me while I'm trying to study!	내가 공부하려고 할 때 성가시게 굴지 마!
And I'll study again after work.	그리고 나는 퇴근 후 다시 공부할거야.
I don't how long i can sustain this.	내가 이걸 얼마나 길게 유지할 수 있을 지 모른다
I no longer sustain your work.	난 더이상 니 일을 유지할 수 없다
I need something to sustain myself.	내 스스로 유지할 뭔가가 필요해
The transaction needs bankruptcy court approval.	이 거래는 파산 법원의 승인이 필요하다.
She doesn't even recall the transaction.	심지어 그녀는 그 거래를 기억하지 못한다.
The letter isn't part of the transaction.	그 편지는 거래의 일부분이 아니다.
Could you please turn down that television?	텔레비전 소리 좀 줄여 주시겠어요?
Just wait ten more minutes, then turn down the gas a little.	십분 정도 더 기다린 다음에 가스불을 조금 줄여라.
Would you please turn down the TV a little?	TV 볼륨 좀 낮춰 줄래?
Then, I guess you didn't find today's news unexpected.	그럼, 오늘 소식이 그리 뜻밖은 아니겠네요.
My heart jumped at the unexpected news.	그 뜻밖의 소식을 듣고 소스라쳤다.
We faced up to an unexpected difficulty.	우리는 예상치 못한 난관에 부딪쳤다
Can you just jot down the details on the withdrawal slip?	출금 신청서를 작성해 주시겠어요?
Premature withdrawal of our military will guarantee failure.	성급한 철수는 실패를 보장할것이다.
the withdrawal of a product from the market	시장으로부터 상품 회수
My one-thousand dollar bond will mature in a week.	천 달러짜리 채권이 일주일 후에 만기가 된다.
The rate of interest on that bond is 7%.	저 채권의 이율은 7퍼센트이다.
I thought we could even bond a little on our business trip.	우린 출장 중에 더 가까운 사이가 될 수 있을 것 같아.
I stole cautiously round to the back door to surprise her.	나는 그 여자를 놀래 주려고 살금살금 뒷문으로 돌아갔다
She cautiously reached for the stick.	그녀는 조심스럽게 조종간에 손을 가져갔다.
She cautiously stepped into the attic.	그녀는 조심스럽게 다락방 안으로 발을 들여놓았다.
affairs in a state of confusion	혼란 상태에 있는 문제.
Great confusion prevailed for a time.	일시적으로 대혼란을 야기했다
The fire occasioned terrible confusion in that neighborhood.	화재로 그 근방은 난장판이 되었다
It is quite silly of you to try to force him to consent.	우격으로 그의 승낙을 받으려는 것은 어리석은 일이다
He has won her to consent.	그는 그녀를 설득하여 동의하게 했다.
I do not consent to this!	나는 이것에 동의 하지 않아!
Yeah, We should consider a horror flick next time.	맞아, 다음 번에는 그냥 공포 영화를 보는게 낫겠어.
consider a question in all its aspects	문제를 모든 측면에서 고찰하다
I consider time more important than money.	난 돈보다 시간이 더 소중하다
The manager holds a controversy with his boss.	그 매니저는 상사와 의논한다.
There was controversy in his life as well.	그의 삶이 실제로 논란이 된 적도 있었습니다.
The Branly museum has also aroused controversy.	브랑리 박물관 역시 논쟁을 불러일으켰습니다.
How do you calculate the rate of depreciation for taxes?	세금감면을 위한 감가상각비를 어떻게 계산하세요?
Information for the Depreciation section is not available.	감가상각 구간에 대한 정보를 얻는것이 가능하지 않다.
As a result, the depreciation costs are not met.	그 결과 감가상각비가 충족되지 않는다.
Do you want to devastate him?	그를 좌절시키길 원하니?
Other groups are hoping to stop construction projects that could devastate the region.	다른 단체들은 히말라야 지역을 파괴할 가능성이 있는 개발계획을 중단시킬 수 있길 바라고 있다.
Left untreated, elevated blood sugars can devastate the body over time.	치료하지 않고 내버려두면, 올라간 혈당이 시간이 지나서 신체를 파괴할 수 있다.
A dividend of 6 percent on the common shares was paid.	보통주에 대하여 6부의 이익 배당을 했다
He isn't interested in a stock that is dividend off.	그는 배당금이 없는 주식은 관심 없다.
The shareholders received a low dividend of 4$ per share.	주주들은 주당 4달러의 낮은 배당금을 받았다.
This guy was a true entrepreneur.	이 사내는 진정한 기업가이다.
There 'an entrepreneur who wants build a parking lot.	예전에 주차장을 많이 만들고싶었던 사업가가 있었다.
He says he's an entrepreneur and a chef.	그는 그가 사업가 겸 셰프라고 말한다.
If you work hard, you will eventually attain your aim.	열심히 일하면 결국 너의 목적을 달성할 것이다.
Eventually, you're gonna have to choose a side.	결국에 너는 편을 골라야만 할것이다
Dude. No, we'll have three kids total, eventually.	바보. 아니야, 우린 결국엔 전부 세명의 아이들을 갖게될거야.
Expect him to maintain power into the foreseeable future.	가까운 미래에도 그가 권력을 유지할 것을 예상하세요.
They will continue to do so into the foreseeable future.	그들은 가까운 미래에도 계속 이런식으로 행할것이다.
I believe that to be true for the foreseeable future.	나는그것이가까운미래일것이라고믿는다.
Bus use is increasing among the staff.	직원들 간의 버스 이용이 잦아졌다.
The number of cars in Seoul is increasing rapidly.	서울시의 자동차 수가 급속히 증가하고 있다
Access to drinking water is increasing.	식수에 대한 접근이 늘어나고 있다
Some men are inherently less receptive.	일부 사람들은 선천적으로 덜 수용적이다.
I believe we are an inherently fair people.	나는 우리가 선천적으로 올바른 사람이라고 믿습니다.
I think it is inherently irresponsible.	그것은 본질적으로 신뢰할 수 없는 것이라고 생각한다.
He has an innate sense of how to fix things.	그는 선천적으로 물건을 고치는 감각을 타고났다.
She has an innate elegant allure about her.	그녀는 우아한 매력을 타고나셨죠.
The need to stand out from the crowd is innate.	남들보다 뛰어나고 싶은 욕구는 선천적인 것이다.
He is extremely insecure and controlling.	그 남자는 너무나 소심하고 강압적인 사람이군요.
He is a very insecure and controlling person.	그 남자는 너무나 불안하고 강압적인 사람이군요.
I never insecure until I met you.	당신을 만나기 전까지는 제 자신에 대해 이렇게 자신이 없진 않았어요.
The investor purchased the land on spec.	투자자는 투기로 땅을 샀다.
The land was of interest to the investor.	투자자는 그 땅에 관심이 있었다.
It is crucial for me to find an investor at this juncture.	이 중차대한 시점에서 투자자를 찾는 것은 나에게 중요한 일이다.
She was trying to justify herself.	그녀는 자신이 옳음을 밝히려고 노력했다.
I don't care how you justify it.	나는 니가 어떻게 이일을 정당화하든지 상관없어
I don't mean to justify myself.	딱히 날 정당화하려고하는건 아니야
This capacity for hard work was a legacy of his father.	그의 이러한 부지런함은 그의 아버지로부터 물려받은 것이었다.
Theyâll be campaigning for the history books for a legacy.	이들은 후대 역사책에 길이 남을만한 위대한 업적을 달성하기 위해 최선을 다할 것입니다.
His uncle left him a generous legacy when he died.	삼촌이 죽으면서 그 애에게 넉넉한 유산을 물려주었다.
Shim's company is already having a lucrative year.	코리아본뱅크는 올해 이미 흑자를 보고 있다.
New drug production is a very lucrative business.	신약 생산은 매우 수익성이 좋은 사업이다.
And it has been quite lucrative.	그리고 이거 꽤나 돈이 된다고.
The cow is the result of genetic manipulation.	이 소는 유전자 조작의 결과다.
One manipulation resulted in the cats becoming fluorescent.	하나의 조작으로 인해 고양이들이 형광 빛을 띠게 되었다.
LDAP Control Extension for Simple Paged Results Manipulation	단순페이징 결과 조작을 위한 LDAP 제어 확장
I read it nearly every day.	난 그걸 거의 매일 읽었어요.
Not nearly enough has happened, therefore.	아니라 충분하기 때문에 일이 일어났다
But even this very nearly didn't happen.	그러나 이조차도 거의 일어나지 않았다
I'm here on behalf of my company.	저는 저희 회사를 대표해 이 자리에 나왔습니다.
I'm calling on behalf of Mr. Frank.	프랭크 씨를 대신해서 전화하는 겁니다.
I'll sign on behalf of him.	그를 대신하여 서명을 하겠다.
The soldier stood on the outlook at the border.	국경에서 군인은 경계하고 서 있었다.
The business outlook for next year is favorable[bright].	내년의 사업전망이 좋다[밝다].
The company also lowered its outlook for the year.	그 회사는 또한 연간 전망치를 낮추었다.
I hope they don't outweigh me.	그들이 나보다 대단하지 않길 바라.
But for most patients, low prices outweigh safety concerns.	환자들 대부분은 수술의 안전성보다는 저렴한 비용을 더 중요하게 생각한다.
My desire for revenge doesn't outweigh the rules.	복수에 대한 나의 열망은 규칙을 어길 정도로 강하지는 않다.
We turned inside out suddenly, discovered big a pitfall.	큰 함정을 발견해서 우리는 갑자기 방향을 바꾸었다.
One pitfall is poor screen and font quality.	한가지 곤란한점은 저질의 폰트와 스크린이다.
It proves a constant pitfall to the unwary.	그것은 경솔한 자가 언제나 빠지는 함정이다.
I hope this thing doesn't plummet to the basement.	나는 이 물건이 지하로 곤두박질치지 않기를 희망한다.
The value of your home could plummet.	당신 집의 가치는 급락할지도 모른다.
I just watched your heart rate plummet.	나는 단지 너의 심박수가 급격히 감소하는 것을 지켜보았었다.
And the portfolio behind the seat to store papers.	그리고 좌석 뒤에는 서류 보관함이 마련되어 있습니다.
You can store papers in the portfolio behind your seat.	당신의 자리 뒤편의 서류첩에 서류를 모을 수 있습니다.
In California we have a renewable portfolio standard.?	캘리포니아에서는 재생 가능한 에너지원을 가지는 것을 법으로 규정하고 있다.
It is hardly possible that you do not know about it.	네가 그것을 모를 리 만무하다
Is it possible that it didn't happen?	그것이 일어나지 않은것이 가능해?
It doesn't happen to everyone but it is possible.	이것은 모든 사람들에게 일어나진 않지만 일어날 가능성은 있다.
This condition is more prevalent in women than in men.	이 같은 상태는 여성들보다 남성들에게 더 흔하다.
Influenza is prevalent. or A bad cold is going around.	유행성 감기가 돌아다닌다
The thing is, it seems so prevalent these days.	문제는 요즘 그것이 너무 만연하다는 것이다.
Close all property pages before changing the default level.	기본 수준을 변경하기 전에 모든 속성 페이지를 닫으십시오.
He signed his property over to his daughter.	그는 서명하여 재산을 딸에게 양도했다.
Occurs when the property value changes.	자산의 가치가 변할 때 발생한다.
And the net effect is a rapid change in food culture.	이로 인한 결과가 바로 음식 문화의 급속한 변화입니다.
Events, great and small, occurred in (rapid) succession.	크고 작은 사건들이 접종하여 일어났다
the rapid growth of interest inâ¦	…에 대한 관심의 빠른 증가.
He is also the largest shareholder of the company.	그도 이 회사의 가장 큰 주주이다.
He is a major shareholder in this company.	그는 이 회사의 대주주다
Ford's shareholder meeting is scheduled for May 8.	포드사의 주주 총회는 5월 8일에 예정되어 있다.
Its success or failure solely rests[depends] upon you.	그것이 되고 안 되고는 자네에게 달렸다
No moral system can rest solely on authority. (A. J. Ayer)	권위에만 의존하는 윤리체계는 없다. (A. J. 에이어, 자기관리명언)
That answer is based solely on short-term studies.	그 대답은 단지 단기간의 연구에 기반을 둔거야.
Perhaps this has been somewhat forgotten.	어쩌면 이것은 다소 잊혀져왔는지 모른다.
Well, I'm somewhat happy with my service.	음, 저는 약간은 내 서비스에 행복하다.
It was somewhat like you said.	그것은 다소 당신이 말했던 것 같았다.
He called those reports âwild speculation.â	그는 이러한 보도들을 “얼토당토 않은 추측”이라고 말했다.
He failed in speculation and went under.	그는 투기에 실패하여 파산했다
Instead, it has resulted in much speculation.	대신에,많은 억측을 초래했다.
The plane lost its stability in the turbulent air.	비행기는 난기류로 평형을 잃었다
Every equation needs stability, something known.	모든 상황엔 안정이 필요하지. 잘 먹히는 것 말이야
Right now this country above all needs stability.	지금 이 나라는 무엇보다도 안정이 필요하다.
a fair and unbiased statement of the facts	공평무사(公平無私)한 사실의 진술(陳述).
It does not profess to be unbiased or neutral.	이것은 편견이 없거나 중립적이게 될것을 주장하지 않는다.
Juster said the study was unbiased.	Juster는 학문에는 편견이 없다고 말했다
It would be an unprecedented step.	그것은 전례가 없는 절차이다.
We are living in unprecedented times.	우리는 전혀 유례가 없는 시간을 살고 있다.
But it would be an unprecedented step.	하지만 전례가 없는 단계이다.
their unwillingness to accept responsibility for mistakes.	그들이 실수에 대한 책임 인정을 꺼림
Sue is entirely unwillingness to play with her sister.	Sue는 그녀의 여동생과 노는 것이 내키지 않는다.
I heard lots of evidence of unwillingness, but that is a very different matter.	마지못해한다는 증거들을 많이 들었는데, 그건 매우 다른 문제야
Young men should not yield up to any temptation.	젊은이는 어떤 유혹에도 져서는 안 된다.
I'll not yield an inch on that matter.	그 문제에 관해서는 한치도 양보하지 않을 거예요.
I will not yield an inch on that matter.	나는 그 문제에 대해서는 한 치도 양보하지 않겠다
Nowadays, a great deal can be done to alleviate back pain.	오늘날에는 허리 통증을 크게 완화할 수 있다.
This will help alleviate the pain.	이것이 통증을 완화시키는 것을 도울 것이다.
We will do everything possible to alleviate your suffering.	우리는 당신의 고통을 완화시키기 위해 가능한 모든 일을 할 것이다.
There is no other way[alternative] left to me.	달리 하릴없다
An alternative way would be to travel by railroad.	대안으로는 기차로 여행하는 것이 될 것이다.
For some Asia countries, one alternative is nuclear power.	일부 아시아 국가들에게 있어서 한가지 대체 에너지는 원자력입니다.
What is said about average 14-year-old girls?	평균 14세 소녀들은 어떻다고 하는가?
They spend more time online than average teenagers do.	보통10대 아이들보다 더 많은 시간을 온라인 활동에 소비한다
The average life span of the cabinet is two years.	내각의 평균 수명은 2년이다
People seem to bear this unnecessary noise.	사람들이 이런 불필요한 소음을 참는 것 같다.
The strong woman laid into the bear at a time.	힘이 센 여인은 곰을 한 번에 때려눕혔다.
A large bear stood on its hind legs.	거대한 곰 한 마리가 앞발을 벌떡 들고 일어섰다.
I'm afraid I'm going to have to cite you for speeding.	안됐지만 당신 속도 위반 딱지를 끊어야겠군요.
I cannot cite a like instance.	비슷한 예가 생각나지 않는다.
They don't cite statistics that are that outrageous.	그들은 그렇게 터무니없는 수치자료를 인용하지 않는다.
Clearly, there have been many more.	분명,  그 이상 더 많았을거야.
Clearly, it has achieved its objective.	분명 이는 목적을 달성했다
Clearly, much remains to be done.	확실히 할일는 많이 남아있다.
I live in a suburb and commute to the city every day.	나는 교외에 살면서 매일 시내로 통근한다.
Actually, it'll cut my commute time in half.	내 경우엔 통근 시간이 반으로 줄어들죠.
How many people commute to work every day in this city?	이 도시에서는 얼마나 많은 사람들이 통근을 하죠?
The building did not conform to safety regulations.	그 건물은 지을 때 안전 규정을 遵守하지 않았다.
Members must conform to the rules of our club.	회원들은 반드시 우리의 클럽의 규칙에 따라야 한다.
It doesn't conform to any known parasite.	이것은 알려진 어떠한 기생충에게 순응하지 않는다.
You have a lot of congestion?	코가 막히나요?
Expected Effect of Expansion Seoul Urban Congestion Pricing	서울 도심통행료 확대징수 시 기대효과
Congestion outside the area will grow.	이 지역 외곽의 혼잡도는 상승할것이다.
The company designated this room as a smoking area.	회사는 이 방을 흡연 구역으로 지정했습니다.
The officer was designated for[to] the command.	그 장교는 지휘관으로 임명되었다.
The designated hitter will be in use for that game.	그 경기에는 지명된 타자가 기용될 것이다.
Thanks a lot for all your detailed information.	자세히 알려주셔서 감사합니다.
But that is the detailed work.	하지만 그건 자세한 작업이야.
I want a detailed report of all the analyses perform on her.	나는 그녀에 대한 모든 분석들의 자세한 보고서를 원한다.
Signs directed traffic to a detour.	표지판을 보고 차량들이 우회 도로로 빠졌다.
The last thing I need is a detour in the slammer.	내가 가장 싫어하는 것은 교도소로 돌아가는 것이다.
If you don't mind a detour.	우회로가 괜찮으시다면.
divert the course of a stream	흐르는 물의 진로를 바꾸다.
Divert all power to the engines.	모든 힘을 엔진으로 돌려라.
The idea is to divert attention away from this fact.	이 아이디어가 사실로부터 주의를 돌린다.
The authorities are quite emphatic in denying the report.	당국은 그 보도를 단호히 부정하고 있다
He answered all of the questions with an emphatic "Yes."	그는 모든 질문에 단호하게 ""네.""라고 대답했다.
His response was immediate and emphatic.	그의 대답은 즉각적이고 단호했다.
equip youth for the struggle of life	젊은이를 인생의 고투에 견디게끔 단련시키다.
She got a bank loan to rent and equip a small workshop.	그녀는 작은 작업장을 하나 빌려 장비를 갖추려고 은행 융자를 얻었다.
equip a ship for a voyage	항해를 위하여 배를 의장(艤裝)하다.
I need your help on these expense accounts right away.	지금 당장 이 지출 장부 작업에 당신 도움이 필요해요.
Can you still write it all off as a business expense?	그것도 출장 경비로 처리할 수 있어?
The expense of moving from one house to another is high.	이사하는데 비용이 상당히 많이 든다.
What's the round-trip business class fare?	왕복 비즈니스 클래스 요금은 얼마입니까?
The bus fare is 600 won a section.	버스 요금은 구간 600원이다
So they do not fare too.	그러므로 그들 또한 공정하지 않다.
A fine child becomes a fine man.	될성부른 나무는 떡잎부터 알아본다.
I'm using the same computer, and it works just fine.	나도 같은 컴퓨터를 쓰는데, 잘 돌아가는데.
Any time is fine with me.	전 아무 때나 괜찮아요.
In many places, cars are now powered by fuel made from corn.	지금은 많은 곳에서 옥수수로 만들어진 연료에 의해 차가 움직인다.
Shipping expenses have risen with the cost of fuel.	연료비가 오르면서 탁송비도 덩달아 상승했다.
At least we have enough fuel.	드디어 우리는 충분한 연료를 얻었다.
Both the lump sum and gratuity are paid tax-free.	총액과 팁은 둘 다 세금이 붙지 않는다.
We add a 10-percent gratuity to the bill.	서비스 요금으로 10%를 가산합니다
A 20% gratuity was added without anyoneâs knowledge.	20%의 팁이 아무도 모르게 부가되었다.
The rocket's malfunction caused a big explosion.	로켓의 기능장애로 대형 폭발이 일어났다.
The malfunction lies on the head of him.	고장은 그의 책임이다.
